time,amplitude
-0.01144,0.12
-0.011435,0.2
-0.01143,0.12
-0.011425,0.2
-0.01142,0.12
-0.011415,0.2
-0.01141,0.12
-0.011405,0.12
-0.0114,0.2
-0.011395,0.12
-0.01139,0.12
-0.011385,0.2
-0.01138,0.12
-0.011375,0.2
-0.01137,0.12
-0.011365,0.2
-0.01136,0.12
-0.011355,0.2
-0.01135,0.12
-0.011345,0.2
-0.01134,0.12
-0.011335,0.12
-0.01133,0.2
-0.011325,0.2
-0.01132,0.12
-0.011315,0.12
-0.01131,0.12
-0.011305,0.12
-0.0113,0.2
-0.011295,0.12
-0.01129,0.2
-0.011285,0.12
-0.01128,0.12
-0.011275,0.12
-0.01127,0.12
-0.011265,0.12
-0.01126,0.12
-0.011255,0.2
-0.01125,0.2
-0.011245,0.12
-0.01124,0.12
-0.011235,0.12
-0.01123,0.12
-0.011225,0.2
-0.01122,0.2
-0.011215,0.12
-0.01121,0.2
-0.011205,0.12
-0.0112,0.2
-0.011195,0.12
-0.01119,0.2
-0.011185,0.12
-0.01118,0.2
-0.011175,0.12
-0.01117,0.2
-0.011165,0.12
-0.01116,0.2
-0.011155,0.12
-0.01115,0.12
-0.011145,0.12
-0.01114,0.2
-0.011135,0.12
-0.01113,0.12
-0.011125,0.12
-0.01112,0.2
-0.011115,0.12
-0.01111,0.2
-0.011105,0.12
-0.0111,0.12
-0.011095,0.12
-0.01109,0.2
-0.011085,0.12
-0.01108,0.2
-0.011075,0.12
-0.01107,0.2
-0.011065,0.2
-0.01106,0.2
-0.011055,0.12
-0.01105,0.2
-0.011045,0.2
-0.01104,0.12
-0.011035,0.2
-0.01103,0.2
-0.011025,0.12
-0.01102,0.2
-0.011015,0.12
-0.01101,0.2
-0.011005,0.2
-0.011,0.12
-0.010995,0.12
-0.01099,0.12
-0.010985,0.2
-0.01098,0.12
-0.010975,0.2
-0.01097,0.12
-0.010965,0.2
-0.01096,0.12
-0.010955,0.2
-0.01095,0.12
-0.010945,0.2
-0.01094,0.12
-0.010935,0.2
-0.01093,0.12
-0.010925,0.2
-0.01092,0.12
-0.010915,0.2
-0.01091,0.12
-0.010905,0.2
-0.0109,0.12
-0.010895,0.2
-0.01089,0.2
-0.010885,0.2
-0.01088,0.12
-0.010875,0.2
-0.01087,0.12
-0.010865,0.2
-0.01086,0.2
-0.010855,0.12
-0.01085,0.12
-0.010845,0.2
-0.01084,0.12
-0.010835,0.2
-0.01083,0.12
-0.010825,0.2
-0.01082,0.12
-0.010815,0.12
-0.01081,0.12
-0.010805,0.2
-0.0108,0.2
-0.010795,0.2
-0.01079,0.12
-0.010785,0.12
-0.01078,0.2
-0.010775,0.12
-0.01077,0.12
-0.010765,0.12
-0.01076,0.2
-0.010755,0.12
-0.01075,0.12
-0.010745,0.12
-0.01074,0.2
-0.010735,0.12
-0.01073,0.2
-0.010725,0.12
-0.01072,0.12
-0.010715,0.12
-0.01071,0.2
-0.010705,0.12
-0.0107,0.12
-0.010695,0.12
-0.01069,0.2
-0.010685,0.12
-0.01068,0.12
-0.010675,0.12
-0.01067,0.2
-0.010665,0.12
-0.01066,0.2
-0.010655,0.12
-0.01065,0.12
-0.010645,0.12
-0.01064,0.2
-0.010635,0.12
-0.01063,0.2
-0.010625,0.12
-0.01062,0.12
-0.010615,0.2
-0.01061,0.2
-0.010605,0.2
-0.0106,0.2
-0.010595,0.12
-0.01059,0.2
-0.010585,0.12
-0.01058,0.2
-0.010575,0.12
-0.01057,0.2
-0.010565,0.12
-0.01056,0.12
-0.010555,0.12
-0.01055,0.2
-0.010545,0.12
-0.01054,0.2
-0.010535,0.2
-0.01053,0.2
-0.010525,0.12
-0.01052,0.2
-0.010515,0.2
-0.01051,0.2
-0.010505,0.12
-0.0105,0.2
-0.010495,0.12
-0.01049,0.2
-0.010485,0.2
-0.01048,0.2
-0.010475,0.12
-0.01047,0.2
-0.010465,0.2
-0.01046,0.12
-0.010455,0.12
-0.01045,0.12
-0.010445,0.12
-0.01044,0.12
-0.010435,0.12
-0.01043,0.12
-0.010425,0.12
-0.01042,0.2
-0.010415,0.12
-0.01041,0.2
-0.010405,0.2
-0.0104,0.12
-0.010395,0.12
-0.01039,0.2
-0.010385,0.2
-0.01038,0.12
-0.010375,0.12
-0.01037,0.12
-0.010365,0.12
-0.01036,0.12
-0.010355,0.12
-0.01035,0.12
-0.010345,0.2
-0.01034,0.12
-0.010335,0.2
-0.01033,0.2
-0.010325,0.12
-0.01032,0.2
-0.010315,0.12
-0.01031,0.12
-0.010305,0.12
-0.0103,0.12
-0.010295,0.2
-0.01029,0.12
-0.010285,0.2
-0.01028,0.12
-0.010275,0.2
-0.01027,0.2
-0.010265,0.2
-0.01026,0.12
-0.010255,0.12
-0.01025,0.12
-0.010245,0.2
-0.01024,0.12
-0.010235,0.2
-0.01023,0.2
-0.010225,0.2
-0.01022,0.12
-0.010215,0.12
-0.01021,0.12
-0.010205,0.2
-0.0102,0.2
-0.010195,0.12
-0.01019,0.12
-0.010185,0.12
-0.01018,0.2
-0.010175,0.12
-0.01017,0.12
-0.010165,0.12
-0.01016,0.2
-0.010155,0.12
-0.01015,0.12
-0.010145,0.12
-0.01014,0.12
-0.010135,0.12
-0.01013,0.12
-0.010125,0.12
-0.01012,0.2
-0.010115,0.12
-0.01011,0.2
-0.010105,0.12
-0.0101,0.2
-0.010095,0.12
-0.01009,0.2
-0.010085,0.12
-0.01008,0.2
-0.010075,0.12
-0.01007,0.12
-0.010065,0.12
-0.01006,0.12
-0.010055,0.2
-0.01005,0.12
-0.010045,0.12
-0.01004,0.2
-0.010035,0.12
-0.01003,0.2
-0.010025,0.12
-0.01002,0.12
-0.010015,0.12
-0.01001,0.12
-0.010005,0.12
-0.01,0.12
-0.009995,0.12
-0.00999,0.12
-0.009985,0.12
-0.00998,0.2
-0.009975,0.12
-0.00997,0.12
-0.009965,0.12
-0.00996,0.2
-0.009955,0.12
-0.00995,0.12
-0.009945,0.2
-0.00994,0.12
-0.009935,0.12
-0.00993,0.2
-0.009925,0.2
-0.00992,0.12
-0.009915,0.2
-0.00991,0.12
-0.009905,0.12
-0.0099,0.12
-0.009895,0.2
-0.00989,0.12
-0.009885,0.2
-0.00988,0.12
-0.009875,0.2
-0.00987,0.12
-0.009865,0.2
-0.00986,0.12
-0.009855,0.12
-0.00985,0.12
-0.009845,0.2
-0.00984,0.2
-0.009835,0.12
-0.00983,0.12
-0.009825,0.12
-0.00982,0.2
-0.009815,0.2
-0.00981,0.12
-0.009805,0.2
-0.0098,0.12
-0.009795,0.12
-0.00979,0.12
-0.009785,0.12
-0.00978,0.2
-0.009775,0.12
-0.00977,0.2
-0.009765,0.12
-0.00976,0.12
-0.009755,0.12
-0.00975,0.2
-0.009745,0.12
-0.00974,0.2
-0.009735,0.12
-0.00973,0.2
-0.009725,0.2
-0.00972,0.2
-0.009715,0.12
-0.00971,0.12
-0.009705,0.12
-0.0097,0.12
-0.009695,0.2
-0.00969,0.12
-0.009685,0.12
-0.00968,0.2
-0.009675,0.2
-0.00967,0.12
-0.009665,0.12
-0.00966,0.12
-0.009655,0.2
-0.00965,0.12
-0.009645,0.2
-0.00964,0.12
-0.009635,0.2
-0.00963,0.12
-0.009625,0.2
-0.00962,0.12
-0.009615,0.12
-0.00961,0.12
-0.009605,0.12
-0.0096,0.2
-0.009595,0.12
-0.00959,0.12
-0.009585,0.2
-0.00958,0.12
-0.009575,0.12
-0.00957,0.12
-0.009565,0.12
-0.00956,0.2
-0.009555,0.12
-0.00955,0.2
-0.009545,0.12
-0.00954,0.2
-0.009535,0.2
-0.00953,0.2
-0.009525,0.12
-0.00952,0.2
-0.009515,0.12
-0.00951,0.2
-0.009505,0.12
-0.0095,0.2
-0.009495,0.12
-0.00949,0.2
-0.009485,0.12
-0.00948,0.2
-0.009475,0.12
-0.00947,0.12
-0.009465,0.12
-0.00946,0.2
-0.009455,0.12
-0.00945,0.2
-0.009445,0.12
-0.00944,0.12
-0.009435,0.12
-0.00943,0.2
-0.009425,0.12
-0.00942,0.12
-0.009415,0.2
-0.00941,0.12
-0.009405,0.12
-0.0094,0.12
-0.009395,0.12
-0.00939,0.12
-0.009385,0.2
-0.00938,0.12
-0.009375,0.2
-0.00937,0.12
-0.009365,0.2
-0.00936,0.04
-0.009355,0.12
-0.00935,0.12
-0.009345,0.2
-0.00934,0.12
-0.009335,0.2
-0.00933,0.2
-0.009325,0.2
-0.00932,0.12
-0.009315,0.2
-0.00931,0.12
-0.009305,0.12
-0.0093,0.2
-0.009295,0.2
-0.00929,0.12
-0.009285,0.2
-0.00928,0.2
-0.009275,0.2
-0.00927,0.12
-0.009265,0.12
-0.00926,0.2
-0.009255,0.2
-0.00925,0.12
-0.009245,0.12
-0.00924,0.2
-0.009235,0.12
-0.00923,0.12
-0.009225,0.12
-0.00922,0.12
-0.009215,0.12
-0.00921,0.2
-0.009205,0.12
-0.0092,0.12
-0.009195,0.2
-0.00919,0.12
-0.009185,0.12
-0.00918,0.2
-0.009175,0.2
-0.00917,0.2
-0.009165,0.2
-0.00916,0.12
-0.009155,0.12
-0.00915,0.2
-0.009145,0.12
-0.00914,0.12
-0.009135,0.12
-0.00913,0.2
-0.009125,0.12
-0.00912,0.2
-0.009115,0.2
-0.00911,0.2
-0.009105,0.12
-0.0091,0.2
-0.009095,0.12
-0.00909,0.2
-0.009085,0.2
-0.00908,0.2
-0.009075,0.12
-0.00907,0.2
-0.009065,0.12
-0.00906,0.2
-0.009055,0.12
-0.00905,0.2
-0.009045,0.12
-0.00904,0.2
-0.009035,0.12
-0.00903,0.2
-0.009025,0.12
-0.00902,0.2
-0.009015,0.12
-0.00901,0.2
-0.009005,0.2
-0.009,0.2
-0.008995,0.12
-0.00899,0.12
-0.008985,0.2
-0.00898,0.2
-0.008975,0.12
-0.00897,0.2
-0.008965,0.12
-0.00896,0.2
-0.008955,0.12
-0.00895,0.12
-0.008945,0.12
-0.00894,0.2
-0.008935,0.12
-0.00893,0.2
-0.008925,0.12
-0.00892,0.2
-0.008915,0.2
-0.00891,0.12
-0.008905,0.12
-0.0089,0.2
-0.008895,0.04
-0.00889,0.2
-0.008885,0.12
-0.00888,0.2
-0.008875,0.2
-0.00887,0.12
-0.008865,0.12
-0.00886,0.2
-0.008855,0.12
-0.00885,0.2
-0.008845,0.12
-0.00884,0.12
-0.008835,0.12
-0.00883,0.2
-0.008825,0.12
-0.00882,0.2
-0.008815,0.12
-0.00881,0.12
-0.008805,0.12
-0.0088,0.2
-0.008795,0.12
-0.00879,0.2
-0.008785,0.12
-0.00878,0.2
-0.008775,0.12
-0.00877,0.2
-0.008765,0.12
-0.00876,0.12
-0.008755,0.2
-0.00875,0.2
-0.008745,0.2
-0.00874,0.12
-0.008735,0.12
-0.00873,0.12
-0.008725,0.2
-0.00872,0.12
-0.008715,0.2
-0.00871,0.2
-0.008705,0.2
-0.0087,0.12
-0.008695,0.2
-0.00869,0.12
-0.008685,0.12
-0.00868,0.12
-0.008675,0.2
-0.00867,0.12
-0.008665,0.12
-0.00866,0.12
-0.008655,0.2
-0.00865,0.12
-0.008645,0.12
-0.00864,0.12
-0.008635,0.2
-0.00863,0.12
-0.008625,0.2
-0.00862,0.12
-0.008615,0.2
-0.00861,0.12
-0.008605,0.2
-0.0086,0.12
-0.008595,0.2
-0.00859,0.2
-0.008585,0.2
-0.00858,0.12
-0.008575,0.2
-0.00857,0.12
-0.008565,0.2
-0.00856,0.12
-0.008555,0.2
-0.00855,0.12
-0.008545,0.2
-0.00854,0.2
-0.008535,0.2
-0.00853,0.12
-0.008525,0.2
-0.00852,0.12
-0.008515,0.12
-0.00851,0.12
-0.008505,0.12
-0.0085,0.2
-0.008495,0.12
-0.00849,0.12
-0.008485,0.2
-0.00848,0.2
-0.008475,0.2
-0.00847,0.2
-0.008465,0.12
-0.00846,0.12
-0.008455,0.12
-0.00845,0.2
-0.008445,0.12
-0.00844,0.2
-0.008435,0.12
-0.00843,0.12
-0.008425,0.12
-0.00842,0.2
-0.008415,0.12
-0.00841,0.2
-0.008405,0.12
-0.0084,0.2
-0.008395,0.2
-0.00839,0.2
-0.008385,0.12
-0.00838,0.12
-0.008375,0.12
-0.00837,0.2
-0.008365,0.2
-0.00836,0.2
-0.008355,0.12
-0.00835,0.2
-0.008345,0.12
-0.00834,0.12
-0.008335,0.12
-0.00833,0.2
-0.008325,0.12
-0.00832,0.2
-0.008315,0.12
-0.00831,0.12
-0.008305,0.12
-0.0083,0.2
-0.008295,0.12
-0.00829,0.12
-0.008285,0.2
-0.00828,0.12
-0.008275,0.2
-0.00827,0.2
-0.008265,0.12
-0.00826,0.2
-0.008255,0.12
-0.00825,0.12
-0.008245,0.2
-0.00824,0.12
-0.008235,0.2
-0.00823,0.12
-0.008225,0.2
-0.00822,0.2
-0.008215,0.2
-0.00821,0.12
-0.008205,0.2
-0.0082,0.12
-0.008195,0.2
-0.00819,0.12
-0.008185,0.2
-0.00818,0.2
-0.008175,0.2
-0.00817,0.12
-0.008165,0.2
-0.00816,0.2
-0.008155,0.12
-0.00815,0.12
-0.008145,0.2
-0.00814,0.2
-0.008135,0.2
-0.00813,0.12
-0.008125,0.2
-0.00812,0.12
-0.008115,0.2
-0.00811,0.2
-0.008105,0.2
-0.0081,0.12
-0.008095,0.2
-0.00809,0.12
-0.008085,0.2
-0.00808,0.12
-0.008075,0.2
-0.00807,0.12
-0.008065,0.2
-0.00806,0.12
-0.008055,0.2
-0.00805,0.12
-0.008045,0.2
-0.00804,0.12
-0.008035,0.12
-0.00803,0.12
-0.008025,0.2
-0.00802,0.12
-0.008015,0.2
-0.00801,0.12
-0.008005,0.2
-0.008,0.12
-0.007995,0.2
-0.00799,0.12
-0.007985,0.2
-0.00798,0.12
-0.007975,0.12
-0.00797,0.2
-0.007965,0.2
-0.00796,0.12
-0.007955,0.12
-0.00795,0.12
-0.007945,0.2
-0.00794,0.12
-0.007935,0.2
-0.00793,0.12
-0.007925,0.12
-0.00792,0.12
-0.007915,0.12
-0.00791,0.12
-0.007905,0.2
-0.0079,0.12
-0.007895,0.2
-0.00789,0.12
-0.007885,0.2
-0.00788,0.12
-0.007875,0.2
-0.00787,0.12
-0.007865,0.2
-0.00786,0.12
-0.007855,0.2
-0.00785,0.12
-0.007845,0.12
-0.00784,0.12
-0.007835,0.2
-0.00783,0.12
-0.007825,0.12
-0.00782,0.12
-0.007815,0.2
-0.00781,0.12
-0.007805,0.2
-0.0078,0.12
-0.007795,0.2
-0.00779,0.12
-0.007785,0.2
-0.00778,0.12
-0.007775,0.2
-0.00777,0.12
-0.007765,0.12
-0.00776,0.12
-0.007755,0.2
-0.00775,0.12
-0.007745,0.2
-0.00774,0.12
-0.007735,0.12
-0.00773,0.12
-0.007725,0.2
-0.00772,0.12
-0.007715,0.2
-0.00771,0.12
-0.007705,0.2
-0.0077,0.12
-0.007695,0.2
-0.00769,0.12
-0.007685,0.2
-0.00768,0.12
-0.007675,0.12
-0.00767,0.12
-0.007665,0.12
-0.00766,0.12
-0.007655,0.2
-0.00765,0.12
-0.007645,0.12
-0.00764,0.12
-0.007635,0.12
-0.00763,0.2
-0.007625,0.12
-0.00762,0.2
-0.007615,0.12
-0.00761,0.12
-0.007605,0.2
-0.0076,0.12
-0.007595,0.12
-0.00759,0.2
-0.007585,0.12
-0.00758,0.2
-0.007575,0.2
-0.00757,0.2
-0.007565,0.12
-0.00756,0.12
-0.007555,0.2
-0.00755,0.12
-0.007545,0.12
-0.00754,0.12
-0.007535,0.12
-0.00753,0.2
-0.007525,0.12
-0.00752,0.2
-0.007515,0.2
-0.00751,0.2
-0.007505,0.12
-0.0075,0.2
-0.007495,0.12
-0.00749,0.2
-0.007485,0.12
-0.00748,0.2
-0.007475,0.12
-0.00747,0.2
-0.007465,0.12
-0.00746,0.2
-0.007455,0.2
-0.00745,0.2
-0.007445,0.12
-0.00744,0.2
-0.007435,0.12
-0.00743,0.2
-0.007425,0.12
-0.00742,0.2
-0.007415,0.12
-0.00741,0.2
-0.007405,0.12
-0.0074,0.2
-0.007395,0.12
-0.00739,0.12
-0.007385,0.12
-0.00738,0.2
-0.007375,0.12
-0.00737,0.2
-0.007365,0.12
-0.00736,0.2
-0.007355,0.12
-0.00735,0.2
-0.007345,0.12
-0.00734,0.2
-0.007335,0.2
-0.00733,0.2
-0.007325,0.12
-0.00732,0.2
-0.007315,0.12
-0.00731,0.2
-0.007305,0.12
-0.0073,0.2
-0.007295,0.12
-0.00729,0.12
-0.007285,0.12
-0.00728,0.2
-0.007275,0.12
-0.00727,0.12
-0.007265,0.12
-0.00726,0.12
-0.007255,0.2
-0.00725,0.12
-0.007245,0.12
-0.00724,0.12
-0.007235,0.12
-0.00723,0.12
-0.007225,0.2
-0.00722,0.12
-0.007215,0.12
-0.00721,0.12
-0.007205,0.2
-0.0072,0.12
-0.007195,0.12
-0.00719,0.2
-0.007185,0.12
-0.00718,0.12
-0.007175,0.2
-0.00717,0.12
-0.007165,0.2
-0.00716,0.12
-0.007155,0.12
-0.00715,0.12
-0.007145,0.2
-0.00714,0.2
-0.007135,0.2
-0.00713,0.12
-0.007125,0.12
-0.00712,0.12
-0.007115,0.2
-0.00711,0.12
-0.007105,0.12
-0.0071,0.12
-0.007095,0.2
-0.00709,0.12
-0.007085,0.2
-0.00708,0.12
-0.007075,0.2
-0.00707,0.12
-0.007065,0.2
-0.00706,0.12
-0.007055,0.2
-0.00705,0.12
-0.007045,0.2
-0.00704,0.12
-0.007035,0.2
-0.00703,0.12
-0.007025,0.2
-0.00702,0.12
-0.007015,0.12
-0.00701,0.12
-0.007005,0.2
-0.007,0.12
-0.006995,0.2
-0.00699,0.12
-0.006985,0.2
-0.00698,0.12
-0.006975,0.2
-0.00697,0.12
-0.006965,0.12
-0.00696,0.2
-0.006955,0.2
-0.00695,0.12
-0.006945,0.12
-0.00694,0.12
-0.006935,0.12
-0.00693,0.12
-0.006925,0.2
-0.00692,0.12
-0.006915,0.2
-0.00691,0.2
-0.006905,0.12
-0.0069,0.12
-0.006895,0.2
-0.00689,0.12
-0.006885,0.12
-0.00688,0.12
-0.006875,0.2
-0.00687,0.12
-0.006865,0.2
-0.00686,0.12
-0.006855,0.2
-0.00685,0.12
-0.006845,0.12
-0.00684,0.12
-0.006835,0.2
-0.00683,0.12
-0.006825,0.2
-0.00682,0.12
-0.006815,0.2
-0.00681,0.12
-0.006805,0.12
-0.0068,0.12
-0.006795,0.2
-0.00679,0.12
-0.006785,0.12
-0.00678,0.12
-0.006775,0.12
-0.00677,0.12
-0.006765,0.2
-0.00676,0.12
-0.006755,0.12
-0.00675,0.12
-0.006745,0.12
-0.00674,0.12
-0.006735,0.12
-0.00673,0.2
-0.006725,0.12
-0.00672,0.12
-0.006715,0.12
-0.00671,0.12
-0.006705,0.12
-0.0067,0.12
-0.006695,0.12
-0.00669,0.2
-0.006685,0.2
-0.00668,0.12
-0.006675,0.12
-0.00667,0.2
-0.006665,0.12
-0.00666,0.12
-0.006655,0.12
-0.00665,0.2
-0.006645,0.12
-0.00664,0.2
-0.006635,0.12
-0.00663,0.2
-0.006625,0.12
-0.00662,0.2
-0.006615,0.12
-0.00661,0.2
-0.006605,0.12
-0.0066,0.2
-0.006595,0.12
-0.00659,0.2
-0.006585,0.12
-0.00658,0.2
-0.006575,0.12
-0.00657,0.2
-0.006565,0.12
-0.00656,0.2
-0.006555,0.12
-0.00655,0.2
-0.006545,0.12
-0.00654,0.2
-0.006535,0.12
-0.00653,0.2
-0.006525,0.12
-0.00652,0.12
-0.006515,0.12
-0.00651,0.12
-0.006505,0.12
-0.0065,0.2
-0.006495,0.12
-0.00649,0.2
-0.006485,0.12
-0.00648,0.12
-0.006475,0.12
-0.00647,0.12
-0.006465,0.2
-0.00646,0.2
-0.006455,0.12
-0.00645,0.2
-0.006445,0.12
-0.00644,0.2
-0.006435,0.12
-0.00643,0.12
-0.006425,0.12
-0.00642,0.12
-0.006415,0.12
-0.00641,0.28
-0.006405,0.2
-0.0064,0.12
-0.006395,0.12
-0.00639,0.2
-0.006385,0.12
-0.00638,0.2
-0.006375,0.12
-0.00637,0.2
-0.006365,0.12
-0.00636,0.2
-0.006355,0.12
-0.00635,0.2
-0.006345,0.12
-0.00634,0.12
-0.006335,0.2
-0.00633,0.12
-0.006325,0.2
-0.00632,0.12
-0.006315,0.12
-0.00631,0.2
-0.006305,0.2
-0.0063,0.2
-0.006295,0.2
-0.00629,0.12
-0.006285,0.2
-0.00628,0.2
-0.006275,0.2
-0.00627,0.12
-0.006265,0.2
-0.00626,0.12
-0.006255,0.12
-0.00625,0.12
-0.006245,0.12
-0.00624,0.2
-0.006235,0.2
-0.00623,0.12
-0.006225,0.2
-0.00622,0.12
-0.006215,0.12
-0.00621,0.12
-0.006205,0.2
-0.0062,0.12
-0.006195,0.2
-0.00619,0.12
-0.006185,0.2
-0.00618,0.12
-0.006175,0.2
-0.00617,0.12
-0.006165,0.12
-0.00616,0.2
-0.006155,0.12
-0.00615,0.12
-0.006145,0.2
-0.00614,0.12
-0.006135,0.2
-0.00613,0.12
-0.006125,0.12
-0.00612,0.12
-0.006115,0.2
-0.00611,0.12
-0.006105,0.12
-0.0061,0.12
-0.006095,0.12
-0.00609,0.2
-0.006085,0.2
-0.00608,0.2
-0.006075,0.12
-0.00607,0.12
-0.006065,0.12
-0.00606,0.2
-0.006055,0.12
-0.00605,0.2
-0.006045,0.12
-0.00604,0.12
-0.006035,0.12
-0.00603,0.12
-0.006025,0.12
-0.00602,0.2
-0.006015,0.12
-0.00601,0.12
-0.006005,0.12
-0.006,0.2
-0.005995,0.12
-0.00599,0.12
-0.005985,0.12
-0.00598,0.2
-0.005975,0.12
-0.00597,0.12
-0.005965,0.12
-0.00596,0.2
-0.005955,0.12
-0.00595,0.2
-0.005945,0.12
-0.00594,0.2
-0.005935,0.12
-0.00593,0.2
-0.005925,0.12
-0.00592,0.2
-0.005915,0.12
-0.00591,0.2
-0.005905,0.2
-0.0059,0.12
-0.005895,0.12
-0.00589,0.2
-0.005885,0.2
-0.00588,0.2
-0.005875,0.12
-0.00587,0.2
-0.005865,0.12
-0.00586,0.12
-0.005855,0.2
-0.00585,0.12
-0.005845,0.12
-0.00584,0.2
-0.005835,0.12
-0.00583,0.2
-0.005825,0.12
-0.00582,0.2
-0.005815,0.2
-0.00581,0.2
-0.005805,0.12
-0.0058,0.2
-0.005795,0.12
-0.00579,0.12
-0.005785,0.12
-0.00578,0.12
-0.005775,0.12
-0.00577,0.28
-0.005765,0.12
-0.00576,0.2
-0.005755,0.12
-0.00575,0.2
-0.005745,0.12
-0.00574,0.12
-0.005735,0.12
-0.00573,0.12
-0.005725,0.12
-0.00572,0.12
-0.005715,0.12
-0.00571,0.2
-0.005705,0.12
-0.0057,0.2
-0.005695,0.2
-0.00569,0.12
-0.005685,0.12
-0.00568,0.12
-0.005675,0.12
-0.00567,0.2
-0.005665,0.12
-0.00566,0.12
-0.005655,0.12
-0.00565,0.12
-0.005645,0.2
-0.00564,0.2
-0.005635,0.12
-0.00563,0.2
-0.005625,0.12
-0.00562,0.12
-0.005615,0.12
-0.00561,0.2
-0.005605,0.12
-0.0056,0.2
-0.005595,0.12
-0.00559,0.2
-0.005585,0.12
-0.00558,0.2
-0.005575,0.12
-0.00557,0.12
-0.005565,0.12
-0.00556,0.2
-0.005555,0.04
-0.00555,0.12
-0.005545,0.12
-0.00554,0.12
-0.005535,0.12
-0.00553,0.2
-0.005525,0.12
-0.00552,0.12
-0.005515,0.2
-0.00551,0.2
-0.005505,0.12
-0.0055,0.2
-0.005495,0.12
-0.00549,0.2
-0.005485,0.12
-0.00548,0.2
-0.005475,0.12
-0.00547,0.2
-0.005465,0.12
-0.00546,0.2
-0.005455,0.12
-0.00545,0.12
-0.005445,0.2
-0.00544,0.12
-0.005435,0.2
-0.00543,0.2
-0.005425,0.04
-0.00542,0.2
-0.005415,0.12
-0.00541,0.2
-0.005405,0.12
-0.0054,0.2
-0.005395,0.12
-0.00539,0.2
-0.005385,0.12
-0.00538,0.2
-0.005375,0.2
-0.00537,0.2
-0.005365,0.12
-0.00536,0.2
-0.005355,0.12
-0.00535,0.12
-0.005345,0.12
-0.00534,0.12
-0.005335,0.12
-0.00533,0.12
-0.005325,0.2
-0.00532,0.12
-0.005315,0.2
-0.00531,0.12
-0.005305,0.2
-0.0053,0.12
-0.005295,0.2
-0.00529,0.12
-0.005285,0.12
-0.00528,0.12
-0.005275,0.2
-0.00527,0.12
-0.005265,0.2
-0.00526,0.12
-0.005255,0.2
-0.00525,0.2
-0.005245,0.2
-0.00524,0.12
-0.005235,0.12
-0.00523,0.12
-0.005225,0.2
-0.00522,0.12
-0.005215,0.2
-0.00521,0.2
-0.005205,0.2
-0.0052,0.2
-0.005195,0.2
-0.00519,0.12
-0.005185,0.12
-0.00518,0.2
-0.005175,0.12
-0.00517,0.2
-0.005165,0.12
-0.00516,0.12
-0.005155,0.12
-0.00515,0.2
-0.005145,0.12
-0.00514,0.2
-0.005135,0.12
-0.00513,0.2
-0.005125,0.12
-0.00512,0.2
-0.005115,0.12
-0.00511,0.28
-0.005105,0.12
-0.0051,0.2
-0.005095,0.12
-0.00509,0.12
-0.005085,0.12
-0.00508,0.12
-0.005075,0.12
-0.00507,0.12
-0.005065,0.12
-0.00506,0.2
-0.005055,0.12
-0.00505,0.12
-0.005045,0.12
-0.00504,0.2
-0.005035,0.12
-0.00503,0.12
-0.005025,0.2
-0.00502,0.2
-0.005015,0.2
-0.00501,0.2
-0.005005,0.2
-0.005,0.12
-0.004995,0.2
-0.00499,0.12
-0.004985,0.2
-0.00498,0.12
-0.004975,0.2
-0.00497,0.12
-0.004965,0.2
-0.00496,0.12
-0.004955,0.12
-0.00495,0.12
-0.004945,0.2
-0.00494,0.12
-0.004935,0.12
-0.00493,0.12
-0.004925,0.12
-0.00492,0.2
-0.004915,0.12
-0.00491,0.12
-0.004905,0.12
-0.0049,0.12
-0.004895,0.12
-0.00489,0.2
-0.004885,0.2
-0.00488,0.2
-0.004875,0.2
-0.00487,0.12
-0.004865,0.12
-0.00486,0.2
-0.004855,0.12
-0.00485,0.2
-0.004845,0.12
-0.00484,0.2
-0.004835,0.2
-0.00483,0.2
-0.004825,0.12
-0.00482,0.2
-0.004815,0.12
-0.00481,0.2
-0.004805,0.12
-0.0048,0.2
-0.004795,0.12
-0.00479,0.2
-0.004785,0.12
-0.00478,0.2
-0.004775,0.12
-0.00477,0.2
-0.004765,0.2
-0.00476,0.2
-0.004755,0.12
-0.00475,0.2
-0.004745,0.12
-0.00474,0.12
-0.004735,0.2
-0.00473,0.2
-0.004725,0.12
-0.00472,0.12
-0.004715,0.2
-0.00471,0.12
-0.004705,0.12
-0.0047,0.12
-0.004695,0.12
-0.00469,0.12
-0.004685,0.2
-0.00468,0.12
-0.004675,0.12
-0.00467,0.2
-0.004665,0.2
-0.00466,0.12
-0.004655,0.2
-0.00465,0.12
-0.004645,0.2
-0.00464,0.12
-0.004635,0.2
-0.00463,0.2
-0.004625,0.12
-0.00462,0.2
-0.004615,0.2
-0.00461,0.2
-0.004605,0.12
-0.0046,0.12
-0.004595,0.2
-0.00459,0.12
-0.004585,0.2
-0.00458,0.2
-0.004575,0.2
-0.00457,0.12
-0.004565,0.2
-0.00456,0.12
-0.004555,0.12
-0.00455,0.12
-0.004545,0.12
-0.00454,0.12
-0.004535,0.2
-0.00453,0.12
-0.004525,0.2
-0.00452,0.12
-0.004515,0.2
-0.00451,0.2
-0.004505,0.12
-0.0045,0.12
-0.004495,0.12
-0.00449,0.12
-0.004485,0.2
-0.00448,0.12
-0.004475,0.2
-0.00447,0.12
-0.004465,0.2
-0.00446,0.12
-0.004455,0.12
-0.00445,0.12
-0.004445,0.12
